"year","SASAP.Region","species","p_conf","sector","source_report","harvest"
1979,"Norton Sound","chum",NA,"Subsistence",NA,6838
1979,"Norton Sound","coho",NA,"Subsistence",NA,2014
1979,"Norton Sound","pink",NA,"Subsistence",NA,11684
1979,"Norton Sound","sockeye",NA,"Subsistence",NA,0
1980,"Chignik","chinook",NA,"Subsistence",NA,5.6
1980,"Chignik","chum",NA,"Subsistence",NA,169.2
1980,"Chignik","coho",NA,"Subsistence",NA,32.4
1980,"Chignik","pink",NA,"Subsistence",NA,478.2
1980,"Chignik","sockeye",NA,"Subsistence",NA,12474.89
1980,"Cook Inlet","chinook",NA,"Personal Use",NA,43
1980,"Cook Inlet","chinook",NA,"Subsistence",NA,1936
1980,"Cook Inlet","chum",NA,"Personal Use",NA,25
1980,"Cook Inlet","chum",NA,"Subsistence",NA,0
1980,"Cook Inlet","coho",NA,"Personal Use",NA,3491
1980,"Cook Inlet","coho",NA,"Subsistence",NA,113
1980,"Cook Inlet","pink",NA,"Personal Use",NA,1021
1980,"Cook Inlet","pink",NA,"Subsistence",NA,0
1980,"Cook Inlet","sockeye",NA,"Personal Use",NA,1032
1980,"Cook Inlet","sockeye",NA,"Subsistence",NA,262
1980,"Kotzebue","chinook",NA,"Subsistence",NA,0
1980,"Kotzebue","chum",NA,"Subsistence",NA,0
1980,"Kotzebue","coho",NA,"Subsistence",NA,0
1980,"Kotzebue","pink",NA,"Subsistence",NA,122
1980,"Kotzebue","sockeye",NA,"Subsistence",NA,0
1980,"Norton Sound","chinook",NA,"Subsistence",NA,270
1980,"Norton Sound","chum",NA,"Subsistence",NA,11678
1980,"Norton Sound","coho",NA,"Subsistence",NA,4150
1980,"Norton Sound","pink",NA,"Subsistence",NA,43334
1980,"Norton Sound","sockeye",NA,"Subsistence",NA,0
1981,"Chignik","chinook",NA,"Subsistence",NA,0
1981,"Chignik","chum",NA,"Subsistence",NA,0
1981,"Chignik","coho",NA,"Subsistence",NA,0
1981,"Chignik","pink",NA,"Subsistence",NA,0
1981,"Chignik","sockeye",NA,"Subsistence",NA,2049
1981,"Cook Inlet","chinook",NA,"Personal Use",NA,15
1981,"Cook Inlet","chinook",NA,"Subsistence",NA,2140
1981,"Cook Inlet","chum",NA,"Personal Use",NA,68
1981,"Cook Inlet","chum",NA,"Subsistence",NA,209
1981,"Cook Inlet","coho",NA,"Personal Use",NA,4370
1981,"Cook Inlet","coho",NA,"Subsistence",NA,889
1981,"Cook Inlet","pink",NA,"Personal Use",NA,718
1981,"Cook Inlet","pink",NA,"Subsistence",NA,889
1981,"Cook Inlet","sockeye",NA,"Personal Use",NA,73
1981,"Cook Inlet","sockeye",NA,"Subsistence",NA,2939
1981,"Kodiak","chinook",NA,"Subsistence",NA,49
1981,"Kodiak","chum",NA,"Subsistence",NA,484
1981,"Kodiak","coho",NA,"Subsistence",NA,4029
1981,"Kodiak","pink",NA,"Subsistence",NA,2458
1981,"Kodiak","sockeye",NA,"Subsistence",NA,12924
1981,"Norton Sound","chinook",NA,"Subsistence",NA,94
1981,"Norton Sound","chum",NA,"Subsistence",NA,18502
1981,"Norton Sound","coho",NA,"Subsistence",NA,3688
1981,"Norton Sound","pink",NA,"Subsistence",NA,12200
1981,"Norton Sound","sockeye",NA,"Subsistence",NA,176
1982,"Chignik","chinook",NA,"Subsistence",NA,3
1982,"Chignik","chum",NA,"Subsistence",NA,0
1982,"Chignik","coho",NA,"Subsistence",NA,12.1
1982,"Chignik","pink",NA,"Subsistence",NA,1.6
1982,"Chignik","sockeye",NA,"Subsistence",NA,8531.5
1982,"Cook Inlet","chinook",NA,"Personal Use",NA,41
1982,"Cook Inlet","chinook",NA,"Subsistence",NA,1714
1982,"Cook Inlet","chum",NA,"Personal Use",NA,154
1982,"Cook Inlet","chum",NA,"Subsistence",NA,224
1982,"Cook Inlet","coho",NA,"Personal Use",NA,7398
1982,"Cook Inlet","coho",NA,"Subsistence",NA,1606
1982,"Cook Inlet","pink",NA,"Personal Use",NA,956
1982,"Cook Inlet","pink",NA,"Subsistence",NA,2946
1982,"Cook Inlet","sockeye",NA,"Personal Use",NA,1369
1982,"Cook Inlet","sockeye",NA,"Subsistence",NA,2664
1982,"Kotzebue","chinook",NA,"Subsistence",NA,0
1982,"Kotzebue","chum",NA,"Subsistence",NA,0
1982,"Kotzebue","coho",NA,"Subsistence",NA,0
1982,"Kotzebue","pink",NA,"Subsistence",NA,0
1982,"Kotzebue","sockeye",NA,"Subsistence",NA,0
1982,"Norton Sound","chinook",NA,"Subsistence",NA,66
1982,"Norton Sound","chum",NA,"Subsistence",NA,11438
1982,"Norton Sound","coho",NA,"Subsistence",NA,4186
1982,"Norton Sound","pink",NA,"Subsistence",NA,40960
1982,"Norton Sound","sockeye",NA,"Subsistence",NA,12
1983,"Bristol Bay","chinook",NA,"Subsistence",NA,13353.1
1983,"Bristol Bay","chum",NA,"Subsistence",NA,11646.07
1983,"Bristol Bay","coho",NA,"Subsistence",NA,7477.01
1983,"Bristol Bay","pink",NA,"Subsistence",NA,1073.23
1983,"Bristol Bay","sockeye",NA,"Subsistence",NA,143845.82
1983,"Chignik","chinook",NA,"Subsistence",NA,0
1983,"Chignik","chum",NA,"Subsistence",NA,850
1983,"Chignik","coho",NA,"Subsistence",NA,1318.75
1983,"Chignik","pink",NA,"Subsistence",NA,1250
1983,"Chignik","sockeye",NA,"Subsistence",NA,3078
1983,"Cook Inlet","chinook",NA,"Personal Use",NA,5
1983,"Cook Inlet","chinook",NA,"Subsistence",NA,2822
1983,"Cook Inlet","chum",NA,"Personal Use",NA,44
1983,"Cook Inlet","chum",NA,"Subsistence",NA,101
1983,"Cook Inlet","coho",NA,"Personal Use",NA,2701
1983,"Cook Inlet","coho",NA,"Subsistence",NA,549
1983,"Cook Inlet","pink",NA,"Personal Use",NA,305
1983,"Cook Inlet","pink",NA,"Subsistence",NA,187
1983,"Cook Inlet","sockeye",NA,"Personal Use",NA,5927
1983,"Cook Inlet","sockeye",NA,"Subsistence",NA,2731
1983,"Norton Sound","chinook",NA,"Subsistence",NA,148
1983,"Norton Sound","chum",NA,"Subsistence",NA,14026
1983,"Norton Sound","coho",NA,"Subsistence",NA,3900
1983,"Norton Sound","pink",NA,"Subsistence",NA,16998
1983,"Norton Sound","sockeye",NA,"Subsistence",NA,80
1984,"Bristol Bay","chinook",NA,"Subsistence",NA,11560.89
1984,"Bristol Bay","chum",NA,"Subsistence",NA,13008.57
1984,"Bristol Bay","coho",NA,"Subsistence",NA,16069.13
1984,"Bristol Bay","pink",NA,"Subsistence",NA,8228.27
1984,"Bristol Bay","sockeye",NA,"Subsistence",NA,168856.61
1984,"Chignik","chinook",NA,"Subsistence",NA,22.66
1984,"Chignik","chum",NA,"Subsistence",NA,204.46
1984,"Chignik","coho",NA,"Subsistence",NA,463.54
1984,"Chignik","pink",NA,"Subsistence",NA,330
1984,"Chignik","sockeye",NA,"Subsistence",NA,8747.38
1984,"Cook Inlet","chinook",NA,"Personal Use",NA,3
1984,"Cook Inlet","chinook",NA,"Subsistence",NA,2409
1984,"Cook Inlet","chum",NA,"Personal Use",NA,105
1984,"Cook Inlet","chum",NA,"Subsistence",NA,29
1984,"Cook Inlet","coho",NA,"Personal Use",NA,3639
1984,"Cook Inlet","coho",NA,"Subsistence",NA,576
1984,"Cook Inlet","pink",NA,"Personal Use",NA,804
1984,"Cook Inlet","pink",NA,"Subsistence",NA,676
1984,"Cook Inlet","sockeye",NA,"Personal Use",NA,1819
1984,"Cook Inlet","sockeye",NA,"Subsistence",NA,3572
1984,"Norton Sound","chinook",NA,"Subsistence",NA,170
1984,"Norton Sound","chum",NA,"Subsistence",NA,9890
1984,"Norton Sound","coho",NA,"Subsistence",NA,3780
1984,"Norton Sound","pink",NA,"Subsistence",NA,36134
1984,"Norton Sound","sockeye",NA,"Subsistence",NA,0
1985,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,74
1985,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1566
1985,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,7504
1985,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,574
1985,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,4037
1985,"Bristol Bay","chinook",NA,"Subsistence",NA,10302.85
1985,"Bristol Bay","chum",NA,"Subsistence",NA,6067.98
1985,"Bristol Bay","coho",NA,"Subsistence",NA,9247.22
1985,"Bristol Bay","pink",NA,"Subsistence",NA,900.06
1985,"Bristol Bay","sockeye",NA,"Subsistence",NA,145710.64
1985,"Chignik","chinook",NA,"Subsistence",NA,1
1985,"Chignik","chum",NA,"Subsistence",NA,25
1985,"Chignik","coho",NA,"Subsistence",NA,50
1985,"Chignik","pink",NA,"Subsistence",NA,26
1985,"Chignik","sockeye",NA,"Subsistence",NA,7176.61
1985,"Cook Inlet","chinook",NA,"Personal Use",NA,5
1985,"Cook Inlet","chinook",NA,"Subsistence",NA,2113.01
1985,"Cook Inlet","chum",NA,"Personal Use",NA,34
1985,"Cook Inlet","chum",NA,"Subsistence",NA,36
1985,"Cook Inlet","coho",NA,"Personal Use",NA,3317
1985,"Cook Inlet","coho",NA,"Subsistence",NA,712
1985,"Cook Inlet","pink",NA,"Personal Use",NA,150
1985,"Cook Inlet","pink",NA,"Subsistence",NA,345
1985,"Cook Inlet","sockeye",NA,"Personal Use",NA,843
1985,"Cook Inlet","sockeye",NA,"Subsistence",NA,1341
1985,"Norton Sound","chinook",NA,"Subsistence",NA,112
1985,"Norton Sound","chum",NA,"Subsistence",NA,11434
1985,"Norton Sound","coho",NA,"Subsistence",NA,2108
1985,"Norton Sound","pink",NA,"Subsistence",NA,4234
1985,"Norton Sound","sockeye",NA,"Subsistence",NA,228
1985,"Southeast","chinook",NA,"Subsistence",NA,38
1985,"Southeast","chum",NA,"Subsistence",NA,5902
1985,"Southeast","coho",NA,"Subsistence",NA,720
1985,"Southeast","pink",NA,"Subsistence",NA,4272
1985,"Southeast","sockeye",NA,"Subsistence",NA,40012
1986,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,101
1986,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1455
1986,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,2996
1986,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1779
1986,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,5396
1986,"Bristol Bay","chinook",NA,"Subsistence",NA,15558.88
1986,"Bristol Bay","chum",NA,"Subsistence",NA,11442.09
1986,"Bristol Bay","coho",NA,"Subsistence",NA,11366.41
1986,"Bristol Bay","pink",NA,"Subsistence",NA,7647.4
1986,"Bristol Bay","sockeye",NA,"Subsistence",NA,133935.59
1986,"Chignik","chinook",NA,"Subsistence",NA,3.86
1986,"Chignik","chum",NA,"Subsistence",NA,76.5
1986,"Chignik","coho",NA,"Subsistence",NA,205.07
1986,"Chignik","pink",NA,"Subsistence",NA,97.5
1986,"Chignik","sockeye",NA,"Subsistence",NA,10346.76
1986,"Cook Inlet","chinook",NA,"Personal Use",NA,7
1986,"Cook Inlet","chinook",NA,"Subsistence",NA,125
1986,"Cook Inlet","chum",NA,"Personal Use",NA,56
1986,"Cook Inlet","chum",NA,"Subsistence",NA,14
1986,"Cook Inlet","coho",NA,"Personal Use",NA,3831
1986,"Cook Inlet","coho",NA,"Subsistence",NA,481
1986,"Cook Inlet","pink",NA,"Personal Use",NA,3805
1986,"Cook Inlet","pink",NA,"Subsistence",NA,1062
1986,"Cook Inlet","sockeye",NA,"Personal Use",NA,1883
1986,"Cook Inlet","sockeye",NA,"Subsistence",NA,647
1986,"Kodiak","chinook",NA,"Subsistence",NA,90
1986,"Kodiak","chum",NA,"Subsistence",NA,605
1986,"Kodiak","coho",NA,"Subsistence",NA,6998
1986,"Kodiak","pink",NA,"Subsistence",NA,2371
1986,"Kodiak","sockeye",NA,"Subsistence",NA,14391
1986,"Kotzebue","chinook",NA,"Subsistence",NA,0
1986,"Kotzebue","chum",NA,"Subsistence",NA,36
1986,"Kotzebue","coho",NA,"Subsistence",NA,0
1986,"Kotzebue","pink",NA,"Subsistence",NA,328
1986,"Kotzebue","sockeye",NA,"Subsistence",NA,0
1986,"Norton Sound","chinook",NA,"Subsistence",NA,314
1986,"Norton Sound","chum",NA,"Subsistence",NA,16952
1986,"Norton Sound","coho",NA,"Subsistence",NA,1576
1986,"Norton Sound","pink",NA,"Subsistence",NA,17694
1986,"Norton Sound","sockeye",NA,"Subsistence",NA,254
1986,"Southeast","chinook",NA,"Subsistence",NA,58
1986,"Southeast","chum",NA,"Subsistence",NA,5680
1986,"Southeast","coho",NA,"Subsistence",NA,554
1986,"Southeast","pink",NA,"Subsistence",NA,1942
1986,"Southeast","sockeye",NA,"Subsistence",NA,43948
1987,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,193
1987,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1943
1987,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,4259
1987,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,1547
1987,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,5777
1987,"Bristol Bay","chinook",NA,"Subsistence",NA,15045.76
1987,"Bristol Bay","chum",NA,"Subsistence",NA,8476.37
1987,"Bristol Bay","coho",NA,"Subsistence",NA,9238.01
1987,"Bristol Bay","pink",NA,"Subsistence",NA,673.16
1987,"Bristol Bay","sockeye",NA,"Subsistence",NA,139323.74
1987,"Chignik","chinook",NA,"Subsistence",NA,10
1987,"Chignik","chum",NA,"Subsistence",NA,261
1987,"Chignik","coho",NA,"Subsistence",NA,278
1987,"Chignik","pink",NA,"Subsistence",NA,204
1987,"Chignik","sockeye",NA,"Subsistence",NA,7021
1987,"Cook Inlet","chinook",NA,"Personal Use",NA,5
1987,"Cook Inlet","chinook",NA,"Subsistence",NA,1710
1987,"Cook Inlet","chum",NA,"Personal Use",NA,61
1987,"Cook Inlet","chum",NA,"Subsistence",NA,139
1987,"Cook Inlet","coho",NA,"Personal Use",NA,3979
1987,"Cook Inlet","coho",NA,"Subsistence",NA,1070
1987,"Cook Inlet","pink",NA,"Personal Use",NA,279
1987,"Cook Inlet","pink",NA,"Subsistence",NA,724
1987,"Cook Inlet","sockeye",NA,"Personal Use",NA,1281
1987,"Cook Inlet","sockeye",NA,"Subsistence",NA,1075
1987,"Kodiak","chinook",NA,"Subsistence",NA,101
1987,"Kodiak","chum",NA,"Subsistence",NA,1299
1987,"Kodiak","coho",NA,"Subsistence",NA,6463
1987,"Kodiak","pink",NA,"Subsistence",NA,2421
1987,"Kodiak","sockeye",NA,"Subsistence",NA,13198
1987,"Kotzebue","chinook",NA,"Subsistence",NA,0
1987,"Kotzebue","chum",NA,"Subsistence",NA,0
1987,"Kotzebue","coho",NA,"Subsistence",NA,0
1987,"Kotzebue","pink",NA,"Subsistence",NA,0
1987,"Kotzebue","sockeye",NA,"Subsistence",NA,0
1987,"Norton Sound","chinook",NA,"Subsistence",NA,194
1987,"Norton Sound","chum",NA,"Subsistence",NA,14530
1987,"Norton Sound","coho",NA,"Subsistence",NA,1624
1987,"Norton Sound","pink",NA,"Subsistence",NA,1410
1987,"Norton Sound","sockeye",NA,"Subsistence",NA,204
1987,"Southeast","chinook",NA,"Subsistence",NA,68
1987,"Southeast","chum",NA,"Subsistence",NA,7762
1987,"Southeast","coho",NA,"Subsistence",NA,234
1987,"Southeast","pink",NA,"Subsistence",NA,2982
1987,"Southeast","sockeye",NA,"Subsistence",NA,50860
1988,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Personal Use",NA,0
1988,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,260
1988,"Alaska Peninsula and Aleutian Islands","chum",NA,"Personal Use",NA,0
1988,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1775
1988,"Alaska Peninsula and Aleutian Islands","coho",NA,"Personal Use",NA,23
1988,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,6036
1988,"Alaska Peninsula and Aleutian Islands","pink",NA,"Personal Use",NA,150
1988,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,4293
1988,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Personal Use",NA,503
1988,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,6467
1988,"Bristol Bay","chinook",NA,"Subsistence",NA,12216
1988,"Bristol Bay","chum",NA,"Subsistence",NA,9706.47
1988,"Bristol Bay","coho",NA,"Subsistence",NA,7500.39
1988,"Bristol Bay","pink",NA,"Subsistence",NA,7377.27
1988,"Bristol Bay","sockeye",NA,"Subsistence",NA,127252.14
1988,"Chignik","chinook",NA,"Subsistence",NA,9.2
1988,"Chignik","chum",NA,"Subsistence",NA,142.33
1988,"Chignik","coho",NA,"Subsistence",NA,1454.93
1988,"Chignik","pink",NA,"Subsistence",NA,53.6
1988,"Chignik","sockeye",NA,"Subsistence",NA,9072.67
1988,"Cook Inlet","chinook",NA,"Personal Use",NA,14
1988,"Cook Inlet","chinook",NA,"Subsistence",NA,1880
1988,"Cook Inlet","chum",NA,"Personal Use",NA,202
1988,"Cook Inlet","chum",NA,"Subsistence",NA,123
1988,"Cook Inlet","coho",NA,"Personal Use",NA,5007
1988,"Cook Inlet","coho",NA,"Subsistence",NA,1127
1988,"Cook Inlet","pink",NA,"Personal Use",NA,1481
1988,"Cook Inlet","pink",NA,"Subsistence",NA,1765
1988,"Cook Inlet","sockeye",NA,"Personal Use",NA,1983
1988,"Cook Inlet","sockeye",NA,"Subsistence",NA,1123
1988,"Copper River","chinook",NA,"Personal Use",NA,3935.85
1988,"Copper River","chinook",NA,"Subsistence",NA,1074.59
1988,"Copper River","chum",NA,"Personal Use",NA,0
1988,"Copper River","chum",NA,"Subsistence",NA,0
1988,"Copper River","coho",NA,"Personal Use",NA,657.86
1988,"Copper River","coho",NA,"Subsistence",NA,458.67
1988,"Copper River","pink",NA,"Personal Use",NA,0
1988,"Copper River","pink",NA,"Subsistence",NA,0
1988,"Copper River","sockeye",NA,"Personal Use",NA,55861.74
1988,"Copper River","sockeye",NA,"Subsistence",NA,32947.15
1988,"Kodiak","chinook",NA,"Subsistence",NA,108
1988,"Kodiak","chum",NA,"Subsistence",NA,377
1988,"Kodiak","coho",NA,"Subsistence",NA,4291
1988,"Kodiak","pink",NA,"Subsistence",NA,1320
1988,"Kodiak","sockeye",NA,"Subsistence",NA,10081
1988,"Kotzebue","chinook",NA,"Subsistence",NA,0
1988,"Kotzebue","chum",NA,"Subsistence",NA,0
1988,"Kotzebue","coho",NA,"Subsistence",NA,0
1988,"Kotzebue","pink",NA,"Subsistence",NA,0
1988,"Kotzebue","sockeye",NA,"Subsistence",NA,0
1988,"Norton Sound","chinook",NA,"Subsistence",NA,134
1988,"Norton Sound","chum",NA,"Subsistence",NA,12758
1988,"Norton Sound","coho",NA,"Subsistence",NA,2178
1988,"Norton Sound","pink",NA,"Subsistence",NA,5086
1988,"Norton Sound","sockeye",NA,"Subsistence",NA,342
1988,"Southeast","chinook",NA,"Subsistence",NA,188
1988,"Southeast","chum",NA,"Subsistence",NA,6026
1988,"Southeast","coho",NA,"Subsistence",NA,194
1988,"Southeast","pink",NA,"Subsistence",NA,2290
1988,"Southeast","sockeye",NA,"Subsistence",NA,40022
1989,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Personal Use",NA,0
1989,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,90
1989,"Alaska Peninsula and Aleutian Islands","chum",NA,"Personal Use",NA,0
1989,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,2140
1989,"Alaska Peninsula and Aleutian Islands","coho",NA,"Personal Use",NA,0
1989,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,3975
1989,"Alaska Peninsula and Aleutian Islands","pink",NA,"Personal Use",NA,117
1989,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,2505
1989,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Personal Use",NA,382
1989,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,11516
1989,"Bristol Bay","chinook",NA,"Subsistence",NA,10323.37
1989,"Bristol Bay","chum",NA,"Subsistence",NA,7464.57
1989,"Bristol Bay","coho",NA,"Subsistence",NA,12400.87
1989,"Bristol Bay","pink",NA,"Subsistence",NA,812.87
1989,"Bristol Bay","sockeye",NA,"Subsistence",NA,126743.38
1989,"Chignik","chinook",NA,"Subsistence",NA,24
1989,"Chignik","chum",NA,"Subsistence",NA,146.68
1989,"Chignik","coho",NA,"Subsistence",NA,383.86
1989,"Chignik","pink",NA,"Subsistence",NA,80.86
1989,"Chignik","sockeye",NA,"Subsistence",NA,7551.32
1989,"Cook Inlet","chinook",NA,"Personal Use",NA,41
1989,"Cook Inlet","chinook",NA,"Subsistence",NA,1354
1989,"Cook Inlet","chum",NA,"Personal Use",NA,53
1989,"Cook Inlet","chum",NA,"Subsistence",NA,75
1989,"Cook Inlet","coho",NA,"Personal Use",NA,7219
1989,"Cook Inlet","coho",NA,"Subsistence",NA,1275
1989,"Cook Inlet","pink",NA,"Personal Use",NA,1122
1989,"Cook Inlet","pink",NA,"Subsistence",NA,1495
1989,"Cook Inlet","sockeye",NA,"Personal Use",NA,5572
1989,"Cook Inlet","sockeye",NA,"Subsistence",NA,246
1989,"Copper River","chinook",NA,"Personal Use",NA,2268.7
1989,"Copper River","chinook",NA,"Subsistence",NA,796.39
1989,"Copper River","chum",NA,"Personal Use",NA,0
1989,"Copper River","chum",NA,"Subsistence",NA,0
1989,"Copper River","coho",NA,"Personal Use",NA,865.05
1989,"Copper River","coho",NA,"Subsistence",NA,66.59
1989,"Copper River","pink",NA,"Personal Use",NA,0
1989,"Copper River","pink",NA,"Subsistence",NA,0
1989,"Copper River","sockeye",NA,"Personal Use",NA,56547.21
1989,"Copper River","sockeye",NA,"Subsistence",NA,28723.98
1989,"Kodiak","chinook",NA,"Subsistence",NA,43
1989,"Kodiak","chum",NA,"Subsistence",NA,419
1989,"Kodiak","coho",NA,"Subsistence",NA,4123
1989,"Kodiak","pink",NA,"Subsistence",NA,1553
1989,"Kodiak","sockeye",NA,"Subsistence",NA,12638
1989,"Norton Sound","chinook",NA,"Subsistence",NA,48
1989,"Norton Sound","chum",NA,"Subsistence",NA,6912
1989,"Norton Sound","coho",NA,"Subsistence",NA,1098
1989,"Norton Sound","pink",NA,"Subsistence",NA,1848
1989,"Norton Sound","sockeye",NA,"Subsistence",NA,262
1989,"Southeast","chinook",NA,"Personal Use",NA,368
1989,"Southeast","chinook",NA,"Subsistence",NA,792
1989,"Southeast","chum",NA,"Personal Use",NA,424
1989,"Southeast","chum",NA,"Subsistence",NA,5840
1989,"Southeast","coho",NA,"Personal Use",NA,312
1989,"Southeast","coho",NA,"Subsistence",NA,2474
1989,"Southeast","pink",NA,"Personal Use",NA,3480
1989,"Southeast","pink",NA,"Subsistence",NA,3956
1989,"Southeast","sockeye",NA,"Personal Use",NA,8884
1989,"Southeast","sockeye",NA,"Subsistence",NA,57132
1990,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Personal Use",NA,0
1990,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Subsistence",NA,250
1990,"Alaska Peninsula and Aleutian Islands","chum",NA,"Personal Use",NA,0
1990,"Alaska Peninsula and Aleutian Islands","chum",NA,"Subsistence",NA,1689
1990,"Alaska Peninsula and Aleutian Islands","coho",NA,"Personal Use",NA,47
1990,"Alaska Peninsula and Aleutian Islands","coho",NA,"Subsistence",NA,4710
1990,"Alaska Peninsula and Aleutian Islands","pink",NA,"Personal Use",NA,41
1990,"Alaska Peninsula and Aleutian Islands","pink",NA,"Subsistence",NA,2164
1990,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Personal Use",NA,800
1990,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Subsistence",NA,10945
1990,"Bristol Bay","chinook",NA,"Subsistence",NA,13778.95
1990,"Bristol Bay","chum",NA,"Subsistence",NA,9451.06
1990,"Bristol Bay","coho",NA,"Subsistence",NA,8717.78
1990,"Bristol Bay","pink",NA,"Subsistence",NA,4558.63
1990,"Bristol Bay","sockeye",NA,"Subsistence",NA,130772.12
1990,"Chignik","chinook",NA,"Subsistence",NA,102.83
1990,"Chignik","chum",NA,"Subsistence",NA,114.5
1990,"Chignik","coho",NA,"Subsistence",NA,209.67
1990,"Chignik","pink",NA,"Subsistence",NA,469.67
1990,"Chignik","sockeye",NA,"Subsistence",NA,8099
1990,"Cook Inlet","chinook",NA,"Personal Use",NA,12
1990,"Cook Inlet","chinook",NA,"Subsistence",NA,1151
1990,"Cook Inlet","chum",NA,"Personal Use",NA,247
1990,"Cook Inlet","chum",NA,"Subsistence",NA,165
1990,"Cook Inlet","coho",NA,"Personal Use",NA,8323
1990,"Cook Inlet","coho",NA,"Subsistence",NA,1817
1990,"Cook Inlet","pink",NA,"Personal Use",NA,1914
1990,"Cook Inlet","pink",NA,"Subsistence",NA,2983
1990,"Cook Inlet","sockeye",NA,"Personal Use",NA,6035
1990,"Cook Inlet","sockeye",NA,"Subsistence",NA,1237
1990,"Copper River","chinook",NA,"Personal Use",NA,2711.22
1990,"Copper River","chinook",NA,"Subsistence",NA,639.32
1990,"Copper River","chum",NA,"Personal Use",NA,0
1990,"Copper River","chum",NA,"Subsistence",NA,0
1990,"Copper River","coho",NA,"Personal Use",NA,1516.21
1990,"Copper River","coho",NA,"Subsistence",NA,90.71
1990,"Copper River","pink",NA,"Personal Use",NA,0
1990,"Copper River","pink",NA,"Subsistence",NA,0
1990,"Copper River","sockeye",NA,"Personal Use",NA,66434.77
1990,"Copper River","sockeye",NA,"Subsistence",NA,32219.25
1990,"Kodiak","chinook",NA,"Subsistence",NA,131
1990,"Kodiak","chum",NA,"Subsistence",NA,655
